"","Species/Category Name","Species/Category Code","Qualifier","Transect","Sample","Class End-Point"
"79","Eragrostis lehmanniana","ERLE",NA,1,79,70
"80","Eragrostis lehmanniana","ERLE",NA,1,80,50
"81","Eragrostis lehmanniana","ERLE",NA,1,81,10
"82","Eragrostis lehmanniana","ERLE",NA,1,82,0
"83","Eragrostis lehmanniana","ERLE",NA,1,83,0
"84","Eragrostis lehmanniana","ERLE",NA,1,84,70
"85","Eragrostis lehmanniana","ERLE",NA,1,85,10
"86","Eragrostis lehmanniana","ERLE",NA,1,86,30
"87","Bouteloua repens","BORE2",NA,1,87,70
"88","Bouteloua repens","BORE2",NA,1,88,70
"89","Bouteloua repens","BORE2",NA,1,89,10
"90","Bouteloua repens","BORE2",NA,1,90,30
"91","Bouteloua repens","BORE2",NA,1,91,30
"92","Bouteloua repens","BORE2",NA,1,92,30
"93","Bouteloua repens","BORE2",NA,1,93,50
"94","Eragrostis lehmanniana","ERLE",NA,1,94,70
"95","Eragrostis lehmanniana","ERLE",NA,1,95,30
"96","Setaria macrostachya","SEMA5",NA,1,96,70
"97","Setaria macrostachya","SEMA5",NA,1,97,70
"98","Setaria macrostachya","SEMA5",NA,1,98,90
"99","Eragrostis lehmanniana","ERLE",NA,1,99,10
"100","Bouteloua repens","BORE2",NA,1,100,50
