"","Species/Category Name","Species/Category Code","Qualifier","Transect","Sample","Height"
"56","Eragrostis lehmanniana","ERLE",NA,1,14,8.5
"57","Aristida","ARIST",NA,1,15,26
"58","Aristida","ARIST",NA,1,15,17
"59","Aristida","ARIST",NA,1,15,18
"60","Aristida","ARIST",NA,1,15,19.5
"61","Aristida","ARIST",NA,1,16,14
"62","Aristida","ARIST",NA,1,16,16
"63","Aristida","ARIST",NA,1,16,13
"64","Aristida","ARIST",NA,1,16,7
"65","Eragrostis lehmanniana","ERLE",NA,1,17,6
"66","Eragrostis lehmanniana","ERLE",NA,1,17,3
"67","Eragrostis lehmanniana","ERLE",NA,1,17,3
"68","Eragrostis lehmanniana","ERLE",NA,1,17,2.5
"69","Eragrostis curvula","ERCU2",NA,1,18,5
"70","Eragrostis curvula","ERCU2",NA,1,18,3
"71","Eragrostis curvula","ERCU2",NA,1,18,4
"72","Eragrostis curvula","ERCU2",NA,1,18,3
"73","Eragrostis lehmanniana","ERLE",NA,1,19,2.5
"74","Eragrostis lehmanniana","ERLE",NA,1,19,2
"75","Eragrostis lehmanniana","ERLE",NA,1,19,1
"76","Eragrostis lehmanniana","ERLE",NA,1,19,2.5
"77","Eragrostis lehmanniana","ERLE",NA,1,20,3.5
"78","Eragrostis lehmanniana","ERLE",NA,1,20,2.5
"79","Eragrostis lehmanniana","ERLE",NA,1,20,2.5
"80","Eragrostis lehmanniana","ERLE",NA,1,20,2.5
"81","Eragrostis lehmanniana","ERLE",NA,1,21,3.5
"82","Eragrostis lehmanniana","ERLE",NA,1,21,2
"83","Eragrostis lehmanniana","ERLE",NA,1,21,2
"84","Eragrostis lehmanniana","ERLE",NA,1,21,1
"85","Eragrostis lehmanniana","ERLE",NA,1,22,6.5
"86","Eragrostis lehmanniana","ERLE",NA,1,22,3.5
"87","Eragrostis lehmanniana","ERLE",NA,1,22,9
"88","Eragrostis lehmanniana","ERLE",NA,1,22,4
"89","Bouteloua curtipendula","BOCU",NA,1,23,11
"90","Bouteloua curtipendula","BOCU",NA,1,23,4.5
"91","Bouteloua curtipendula","BOCU",NA,1,23,4
"92","Bouteloua curtipendula","BOCU",NA,1,23,4
"93","Bouteloua curtipendula","BOCU",NA,1,24,5
"94","Bouteloua curtipendula","BOCU",NA,1,24,6
"95","Bouteloua curtipendula","BOCU",NA,1,24,4.5
"96","Bouteloua curtipendula","BOCU",NA,1,24,4
"97","Bouteloua curtipendula","BOCU",NA,1,25,3.5
"98","Bouteloua curtipendula","BOCU",NA,1,25,3
"99","Bouteloua curtipendula","BOCU",NA,1,25,2
"100","Bouteloua curtipendula","BOCU",NA,1,25,1.5
"101","Aristida","ARIST",NA,1,26,15
"102","Aristida","ARIST",NA,1,26,2.5
"103","Aristida","ARIST",NA,1,26,2
"104","Aristida","ARIST",NA,1,26,4
"105","Aristida","ARIST",NA,1,27,8
"106","Aristida","ARIST",NA,1,27,5
"107","Aristida","ARIST",NA,1,27,10
"108","Aristida","ARIST",NA,1,27,9
"109","Digitaria californica","DICA8",NA,1,28,9
"110","Digitaria californica","DICA8",NA,1,28,5
"111","Digitaria californica","DICA8",NA,1,28,5
"112","Digitaria californica","DICA8",NA,1,28,7
"113","Digitaria californica","DICA8",NA,1,29,5
"114","Digitaria californica","DICA8",NA,1,29,5
"115","Digitaria californica","DICA8",NA,1,29,4
"116","Digitaria californica","DICA8",NA,1,29,4
"117","Digitaria californica","DICA8",NA,1,30,5
"118","Digitaria californica","DICA8",NA,1,30,5
"119","Digitaria californica","DICA8",NA,1,30,4
"120","Digitaria californica","DICA8",NA,1,30,4
"121","Bouteloua curtipendula","BOCU",NA,1,31,4
"122","Bouteloua curtipendula","BOCU",NA,1,31,3
"123","Bouteloua curtipendula","BOCU",NA,1,31,8
"124","Bouteloua curtipendula","BOCU",NA,1,31,4.5
"125","Muhlenbergia porteri","MUPO2",NA,1,32,25
"126","Muhlenbergia porteri","MUPO2",NA,1,32,32
"127","Muhlenbergia porteri","MUPO2",NA,1,32,7
"128","Muhlenbergia porteri","MUPO2",NA,1,32,4
"129","Muhlenbergia porteri","MUPO2",NA,1,33,48
"130","Muhlenbergia porteri","MUPO2",NA,1,33,12
"131","Muhlenbergia porteri","MUPO2",NA,1,33,11
"132","Muhlenbergia porteri","MUPO2",NA,1,33,17
"133","Muhlenbergia porteri","MUPO2",NA,1,34,34
"134","Muhlenbergia porteri","MUPO2",NA,1,34,14
"135","Muhlenbergia porteri","MUPO2",NA,1,34,35
"136","Muhlenbergia porteri","MUPO2",NA,1,34,12
"137","Muhlenbergia porteri","MUPO2",NA,1,35,66
"138","Muhlenbergia porteri","MUPO2",NA,1,35,20
"139","Muhlenbergia porteri","MUPO2",NA,1,35,52
"140","Muhlenbergia porteri","MUPO2",NA,1,35,41
"141","Muhlenbergia porteri","MUPO2",NA,1,36,16
"142","Muhlenbergia porteri","MUPO2",NA,1,36,13
"143","Muhlenbergia porteri","MUPO2",NA,1,36,12
"144","Muhlenbergia porteri","MUPO2",NA,1,36,38
"145","Muhlenbergia porteri","MUPO2",NA,1,37,11
"146","Muhlenbergia porteri","MUPO2",NA,1,37,10
"147","Muhlenbergia porteri","MUPO2",NA,1,37,11
"148","Muhlenbergia porteri","MUPO2",NA,1,37,27
"149","Muhlenbergia porteri","MUPO2",NA,1,38,7
"150","Muhlenbergia porteri","MUPO2",NA,1,38,6
"151","Muhlenbergia porteri","MUPO2",NA,1,38,6
"152","Muhlenbergia porteri","MUPO2",NA,1,38,5
"153","Muhlenbergia porteri","MUPO2",NA,1,39,3
"154","Muhlenbergia porteri","MUPO2",NA,1,39,2
"155","Muhlenbergia porteri","MUPO2",NA,1,39,1
"156","Muhlenbergia porteri","MUPO2",NA,1,39,2
"157","Muhlenbergia porteri","MUPO2",NA,1,40,4
"158","Muhlenbergia porteri","MUPO2",NA,1,40,3
"159","Muhlenbergia porteri","MUPO2",NA,1,40,4
"160","Muhlenbergia porteri","MUPO2",NA,1,40,4
"161","Muhlenbergia porteri","MUPO2",NA,1,41,7
"162","Muhlenbergia porteri","MUPO2",NA,1,41,5
"163","Muhlenbergia porteri","MUPO2",NA,1,41,5.5
"164","Muhlenbergia porteri","MUPO2",NA,1,41,7.5
"165","Bouteloua curtipendula","BOCU",NA,1,42,3
"166","Bouteloua curtipendula","BOCU",NA,1,42,3
"167","Bouteloua curtipendula","BOCU",NA,1,42,2
"168","Bouteloua curtipendula","BOCU",NA,1,42,1.5
"169","Eragrostis lehmanniana","ERLE",NA,1,43,5.5
"170","Eragrostis lehmanniana","ERLE",NA,1,43,3.5
"171","Eragrostis lehmanniana","ERLE",NA,1,43,10
"172","Eragrostis lehmanniana","ERLE",NA,1,43,2
"173","Aristida","ARIST",NA,1,44,3
"174","Aristida","ARIST",NA,1,44,4
"175","Aristida","ARIST",NA,1,44,3
"176","Aristida","ARIST",NA,1,44,5
"177","Eragrostis lehmanniana","ERLE",NA,1,45,6
"178","Eragrostis lehmanniana","ERLE",NA,1,45,2
"179","Eragrostis lehmanniana","ERLE",NA,1,45,1.5
"180","Eragrostis lehmanniana","ERLE",NA,1,45,3
"181","Eragrostis curvula","ERCU2",NA,1,46,8
"182","Eragrostis curvula","ERCU2",NA,1,46,6
"183","Eragrostis curvula","ERCU2",NA,1,46,7
"184","Eragrostis curvula","ERCU2",NA,1,46,3
"185","Muhlenbergia porteri","MUPO2",NA,1,47,13
"186","Muhlenbergia porteri","MUPO2",NA,1,47,12
"187","Muhlenbergia porteri","MUPO2",NA,1,47,9
"188","Muhlenbergia porteri","MUPO2",NA,1,47,27
"189","Muhlenbergia porteri","MUPO2",NA,1,48,13
"190","Muhlenbergia porteri","MUPO2",NA,1,48,12
"191","Muhlenbergia porteri","MUPO2",NA,1,48,9
"192","Muhlenbergia porteri","MUPO2",NA,1,48,27
"193","Eragrostis lehmanniana","ERLE",NA,1,49,2.5
"194","Eragrostis lehmanniana","ERLE",NA,1,49,4
"195","Eragrostis lehmanniana","ERLE",NA,1,49,5
"196","Eragrostis lehmanniana","ERLE",NA,1,49,4.5
"197","Eragrostis lehmanniana","ERLE",NA,1,50,2.5
"198","Eragrostis lehmanniana","ERLE",NA,1,50,4
"199","Eragrostis lehmanniana","ERLE",NA,1,50,5
"200","Eragrostis lehmanniana","ERLE",NA,1,50,4.5
"201","Eragrostis lehmanniana","ERLE",NA,1,51,2.5
"202","Eragrostis lehmanniana","ERLE",NA,1,51,4
"203","Eragrostis lehmanniana","ERLE",NA,1,51,5
"204","Eragrostis lehmanniana","ERLE",NA,1,51,4.5
"205","Muhlenbergia porteri","MUPO2",NA,1,52,33
"206","Muhlenbergia porteri","MUPO2",NA,1,52,42
"207","Muhlenbergia porteri","MUPO2",NA,1,52,36
"208","Muhlenbergia porteri","MUPO2",NA,1,52,3
"209","Digitaria californica","DICA8",NA,1,53,6
"210","Digitaria californica","DICA8",NA,1,53,6
"211","Digitaria californica","DICA8",NA,1,53,9
"212","Digitaria californica","DICA8",NA,1,53,7
"213","Muhlenbergia porteri","MUPO2",NA,1,54,13
"214","Muhlenbergia porteri","MUPO2",NA,1,54,12
"215","Muhlenbergia porteri","MUPO2",NA,1,54,8
"216","Muhlenbergia porteri","MUPO2",NA,1,54,9
"217","Muhlenbergia porteri","MUPO2",NA,1,55,20
"218","Muhlenbergia porteri","MUPO2",NA,1,55,44
"219","Muhlenbergia porteri","MUPO2",NA,1,55,39
"220","Muhlenbergia porteri","MUPO2",NA,1,55,28
"221","Muhlenbergia porteri","MUPO2",NA,1,56,6
"222","Muhlenbergia porteri","MUPO2",NA,1,56,6
"223","Muhlenbergia porteri","MUPO2",NA,1,56,5
"224","Muhlenbergia porteri","MUPO2",NA,1,56,3.5
"225","Muhlenbergia porteri","MUPO2",NA,1,57,6
"226","Muhlenbergia porteri","MUPO2",NA,1,57,6
"227","Muhlenbergia porteri","MUPO2",NA,1,57,5
"228","Muhlenbergia porteri","MUPO2",NA,1,57,3.5
"229","Muhlenbergia porteri","MUPO2",NA,1,58,6
"230","Muhlenbergia porteri","MUPO2",NA,1,58,6
"231","Muhlenbergia porteri","MUPO2",NA,1,58,5
"232","Muhlenbergia porteri","MUPO2",NA,1,58,3.5
"233","Eragrostis lehmanniana","ERLE",NA,1,59,5.5
"234","Eragrostis lehmanniana","ERLE",NA,1,59,5.5
"235","Eragrostis lehmanniana","ERLE",NA,1,59,3
"236","Eragrostis lehmanniana","ERLE",NA,1,59,3
"237","Eragrostis lehmanniana","ERLE",NA,1,60,5.5
"238","Eragrostis lehmanniana","ERLE",NA,1,60,5.5
"239","Eragrostis lehmanniana","ERLE",NA,1,60,3
"240","Eragrostis lehmanniana","ERLE",NA,1,60,3
"241","Eragrostis lehmanniana","ERLE",NA,1,61,12
"242","Eragrostis lehmanniana","ERLE",NA,1,61,6
"243","Eragrostis lehmanniana","ERLE",NA,1,61,5
"244","Eragrostis lehmanniana","ERLE",NA,1,61,7
"245","Eragrostis lehmanniana","ERLE",NA,1,62,12
"246","Eragrostis lehmanniana","ERLE",NA,1,62,5
"247","Eragrostis lehmanniana","ERLE",NA,1,62,6
"248","Eragrostis lehmanniana","ERLE",NA,1,62,7
"249","Eragrostis lehmanniana","ERLE",NA,1,63,3
"250","Eragrostis lehmanniana","ERLE",NA,1,63,2
"251","Eragrostis lehmanniana","ERLE",NA,1,63,1.5
"252","Eragrostis lehmanniana","ERLE",NA,1,63,2
"253","Eragrostis lehmanniana","ERLE",NA,1,64,7
"254","Eragrostis lehmanniana","ERLE",NA,1,64,6
"255","Eragrostis lehmanniana","ERLE",NA,1,64,3
"256","Eragrostis lehmanniana","ERLE",NA,1,64,4
"257","Eragrostis lehmanniana","ERLE",NA,1,65,5
"258","Eragrostis lehmanniana","ERLE",NA,1,65,3.5
"259","Eragrostis lehmanniana","ERLE",NA,1,65,2
"260","Eragrostis lehmanniana","ERLE",NA,1,65,2.5
"261","Muhlenbergia porteri","MUPO2",NA,1,66,5
"262","Muhlenbergia porteri","MUPO2",NA,1,66,2
"263","Muhlenbergia porteri","MUPO2",NA,1,66,4
"264","Muhlenbergia porteri","MUPO2",NA,1,66,9
"265","Muhlenbergia porteri","MUPO2",NA,1,67,4
"266","Muhlenbergia porteri","MUPO2",NA,1,67,3
"267","Muhlenbergia porteri","MUPO2",NA,1,67,3.5
"268","Muhlenbergia porteri","MUPO2",NA,1,67,17
"269","Muhlenbergia porteri","MUPO2",NA,1,68,12
"270","Muhlenbergia porteri","MUPO2",NA,1,68,5
"271","Muhlenbergia porteri","MUPO2",NA,1,68,2
"272","Muhlenbergia porteri","MUPO2",NA,1,68,5
"273","Eragrostis lehmanniana","ERLE",NA,1,69,6
"274","Eragrostis lehmanniana","ERLE",NA,1,69,9
"275","Eragrostis lehmanniana","ERLE",NA,1,69,59
"276","Eragrostis lehmanniana","ERLE",NA,1,69,3
"277","Eragrostis lehmanniana","ERLE",NA,1,70,4
"278","Eragrostis lehmanniana","ERLE",NA,1,70,2
"279","Eragrostis lehmanniana","ERLE",NA,1,70,1
"280","Eragrostis lehmanniana","ERLE",NA,1,70,1
"281","Eragrostis lehmanniana","ERLE",NA,1,71,5
"282","Eragrostis lehmanniana","ERLE",NA,1,71,5
"283","Eragrostis lehmanniana","ERLE",NA,1,71,2.5
"284","Eragrostis lehmanniana","ERLE",NA,1,71,4
"285","Eragrostis lehmanniana","ERLE",NA,1,72,3
"286","Eragrostis lehmanniana","ERLE",NA,1,72,3
"287","Eragrostis lehmanniana","ERLE",NA,1,72,2
"288","Eragrostis lehmanniana","ERLE",NA,1,72,1.5
"289","Eragrostis lehmanniana","ERLE",NA,1,73,19
"290","Eragrostis lehmanniana","ERLE",NA,1,73,7
"291","Eragrostis lehmanniana","ERLE",NA,1,73,3
"292","Eragrostis lehmanniana","ERLE",NA,1,73,15
"293","Eragrostis lehmanniana","ERLE",NA,1,74,6
"294","Eragrostis lehmanniana","ERLE",NA,1,74,3
"295","Eragrostis lehmanniana","ERLE",NA,1,74,3
"296","Eragrostis lehmanniana","ERLE",NA,1,74,20
"297","Eragrostis lehmanniana","ERLE",NA,1,75,4
"298","Eragrostis lehmanniana","ERLE",NA,1,75,3
"299","Eragrostis lehmanniana","ERLE",NA,1,75,5
"300","Eragrostis lehmanniana","ERLE",NA,1,75,3
"301","Eragrostis lehmanniana","ERLE",NA,1,76,9
"302","Eragrostis lehmanniana","ERLE",NA,1,76,4.5
"303","Eragrostis lehmanniana","ERLE",NA,1,76,4
"304","Eragrostis lehmanniana","ERLE",NA,1,76,3
"305","Eragrostis lehmanniana","ERLE",NA,1,77,14
"306","Eragrostis lehmanniana","ERLE",NA,1,77,9
"307","Eragrostis lehmanniana","ERLE",NA,1,77,3
"308","Eragrostis lehmanniana","ERLE",NA,1,77,8
"309","Eragrostis lehmanniana","ERLE",NA,1,78,5
"310","Eragrostis lehmanniana","ERLE",NA,1,78,3
"311","Eragrostis lehmanniana","ERLE",NA,1,78,2
"312","Eragrostis lehmanniana","ERLE",NA,1,78,7
"313","Eragrostis lehmanniana","ERLE",NA,1,79,4
"314","Eragrostis lehmanniana","ERLE",NA,1,79,1
"315","Eragrostis lehmanniana","ERLE",NA,1,79,11
"316","Eragrostis lehmanniana","ERLE",NA,1,79,1
"317","Eragrostis lehmanniana","ERLE",NA,1,80,2
"318","Eragrostis lehmanniana","ERLE",NA,1,80,2
"319","Eragrostis lehmanniana","ERLE",NA,1,80,2
"320","Eragrostis lehmanniana","ERLE",NA,1,80,1.5
"321","Digitaria californica","DICA8",NA,1,81,7
"322","Digitaria californica","DICA8",NA,1,81,4
"323","Digitaria californica","DICA8",NA,1,81,7
"324","Digitaria californica","DICA8",NA,1,81,6.5
"325","Eragrostis lehmanniana","ERLE",NA,1,82,4.5
"326","Eragrostis lehmanniana","ERLE",NA,1,82,3.5
"327","Eragrostis lehmanniana","ERLE",NA,1,82,4
"328","Eragrostis lehmanniana","ERLE",NA,1,82,3
"329","Muhlenbergia porteri","MUPO2",NA,1,83,4
"330","Muhlenbergia porteri","MUPO2",NA,1,83,3
"331","Muhlenbergia porteri","MUPO2",NA,1,83,3
"332","Muhlenbergia porteri","MUPO2",NA,1,83,2
"333","Muhlenbergia porteri","MUPO2",NA,1,84,25
"334","Muhlenbergia porteri","MUPO2",NA,1,84,7
"335","Muhlenbergia porteri","MUPO2",NA,1,84,5
"336","Muhlenbergia porteri","MUPO2",NA,1,84,8
"337","Eragrostis lehmanniana","ERLE",NA,1,85,4
"338","Eragrostis lehmanniana","ERLE",NA,1,85,3
"339","Eragrostis lehmanniana","ERLE",NA,1,85,2
"340","Eragrostis lehmanniana","ERLE",NA,1,85,4
"341","Digitaria californica","DICA8",NA,1,86,5
"342","Digitaria californica","DICA8",NA,1,86,6
"343","Digitaria californica","DICA8",NA,1,86,4
"344","Digitaria californica","DICA8",NA,1,86,6
"345","Eragrostis lehmanniana","ERLE",NA,1,87,4
"346","Eragrostis lehmanniana","ERLE",NA,1,87,4.5
"347","Eragrostis lehmanniana","ERLE",NA,1,87,4
"348","Eragrostis lehmanniana","ERLE",NA,1,87,5
"349","Eragrostis lehmanniana","ERLE",NA,1,88,5.5
"350","Eragrostis lehmanniana","ERLE",NA,1,88,5.5
"351","Eragrostis lehmanniana","ERLE",NA,1,88,0.5
"352","Eragrostis lehmanniana","ERLE",NA,1,88,1
"353","Eragrostis lehmanniana","ERLE",NA,1,89,2
"354","Eragrostis lehmanniana","ERLE",NA,1,89,2
"355","Eragrostis lehmanniana","ERLE",NA,1,89,1.5
"356","Eragrostis lehmanniana","ERLE",NA,1,89,1.5
"357","Eragrostis lehmanniana","ERLE",NA,1,90,3
"358","Eragrostis lehmanniana","ERLE",NA,1,90,3
"359","Eragrostis lehmanniana","ERLE",NA,1,90,1.5
"360","Eragrostis lehmanniana","ERLE",NA,1,90,2
"361","Eragrostis lehmanniana","ERLE",NA,1,91,6
"362","Eragrostis lehmanniana","ERLE",NA,1,91,5.5
"363","Eragrostis lehmanniana","ERLE",NA,1,91,5.5
"364","Eragrostis lehmanniana","ERLE",NA,1,91,3.5
"365","Setaria macrostachya","SEMA5",NA,1,92,2.5
"366","Setaria macrostachya","SEMA5",NA,1,92,1.5
"367","Setaria macrostachya","SEMA5",NA,1,92,0.5
"368","Setaria macrostachya","SEMA5",NA,1,92,1.5
"369","Eragrostis lehmanniana","ERLE",NA,1,93,2.5
"370","Eragrostis lehmanniana","ERLE",NA,1,93,1.5
"371","Eragrostis lehmanniana","ERLE",NA,1,93,2
"372","Eragrostis lehmanniana","ERLE",NA,1,93,2
"373","Eragrostis lehmanniana","ERLE",NA,1,94,10
"374","Eragrostis lehmanniana","ERLE",NA,1,94,5
"375","Eragrostis lehmanniana","ERLE",NA,1,94,6
"376","Eragrostis lehmanniana","ERLE",NA,1,94,5.5
"377","Aristida","ARIST",NA,1,95,15
"378","Aristida","ARIST",NA,1,95,5
"379","Aristida","ARIST",NA,1,95,2
"380","Aristida","ARIST",NA,1,95,9
"381","Eragrostis lehmanniana","ERLE",NA,1,96,9
"382","Eragrostis lehmanniana","ERLE",NA,1,96,2
"383","Eragrostis lehmanniana","ERLE",NA,1,96,3
"384","Eragrostis lehmanniana","ERLE",NA,1,96,2
"385","Aristida","ARIST",NA,1,97,4
"386","Aristida","ARIST",NA,1,97,3
"387","Aristida","ARIST",NA,1,97,5
"388","Aristida","ARIST",NA,1,97,6
"389","Muhlenbergia porteri","MUPO2",NA,1,98,5
"390","Muhlenbergia porteri","MUPO2",NA,1,98,7
"391","Muhlenbergia porteri","MUPO2",NA,1,98,3
"392","Muhlenbergia porteri","MUPO2",NA,1,98,5
"393","Eragrostis lehmanniana","ERLE",NA,1,99,3
"394","Eragrostis lehmanniana","ERLE",NA,1,99,2.5
"395","Eragrostis lehmanniana","ERLE",NA,1,99,2.5
"396","Eragrostis lehmanniana","ERLE",NA,1,99,2
"397","Heteropogon contortus","HECO10",NA,1,100,11.5
"398","Heteropogon contortus","HECO10",NA,1,100,9.5
"399","Heteropogon contortus","HECO10",NA,1,100,12
"400","Heteropogon contortus","HECO10",NA,1,100,6
